log_id,employee_id,department,timestamp,date,hour,day_of_week,is_weekend,is_after_hours,resource_type,sensitivity_level,action,location,download_size_mb,session_duration_min,access_failed,ip_address,device_type,vpn_used,rule_score,final_risk_score,risk_level,anomaly_score,is_anomaly
LOG1004944,EMP1046,Engineering,2024-06-16 22:44:53,2024-06-16,22,Sunday,True,True,Salary_Data,Highly Confidential,DOWNLOAD,Proxy,145.06,1,False,32.140.126.207,Laptop,False,100,96.67,Critical,98.92,True
LOG1004945,EMP1094,Engineering,2024-11-01 12:02:22,2024-11-01,12,Friday,False,False,HR_Database,Highly Confidential,EDIT,Home,0.0,32,False,84.200.189.252,Desktop,False,46,32.43,Medium,14.17,False
LOG1004946,EMP1126,Operations,2024-09-20 13:26:38,2024-09-20,13,Friday,False,False,IP_Document,Confidential,PRINT,VPN,0.0,69,False,107.93.5.121,Desktop,True,37,35.09,Medium,9.22,False
LOG1004947,EMP1051,HR,2024-02-24 22:59:05,2024-02-24,22,Saturday,True,True,IP_Document,Confidential,DOWNLOAD,Proxy,218.5,20,False,204.219.198.125,Desktop,False,100,96.46,Critical,97.79,True
LOG1004948,EMP1095,Finance,2024-03-02 12:30:08,2024-03-02,12,Saturday,True,False,Legal_Document,Confidential,VIEW,VPN,0.0,72,False,66.224.231.198,Desktop,True,43,40.77,Medium,26.04,False
LOG1004949,EMP1105,Sales,2024-05-09 10:46:02,2024-05-09,10,Thursday,False,False,HR_Database,Highly Confidential,DELETE,Office,0.0,56,False,122.0.162.58,Desktop,False,55,33.06,Medium,12.56,False
LOG1004950,EMP1077,Sales,2024-05-02 13:02:31,2024-05-02,13,Thursday,False,False,Security_Config,Highly Confidential,VIEW,Home,0.0,27,False,210.188.212.70,Laptop,False,41,34.8,Medium,14.25,False
LOG1004951,EMP1090,Operations,2024-07-30 16:14:41,2024-07-30,16,Tuesday,False,False,Executive_Email,Highly Confidential,DOWNLOAD,Office,11.3,1,False,111.103.193.209,Desktop,False,53,30.0,Medium,2.35,False
LOG1004952,EMP1050,IT,2024-06-12 11:19:50,2024-06-12,11,Wednesday,False,False,Internal_Wiki,Internal,DOWNLOAD,Office,41.82,31,False,214.119.232.197,Laptop,False,33,39.6,Medium,32.57,True
LOG1004953,EMP1084,Operations,2024-11-17 08:14:01,2024-11-17,8,Sunday,True,True,Meeting_Notes,Internal,VIEW,Office,0.0,34,False,218.209.20.21,Mobile,False,48,35.78,Medium,21.94,False
LOG1004954,EMP1092,Operations,2024-02-14 12:03:01,2024-02-14,12,Wednesday,False,False,General_File,Public,EDIT,Office,0.0,37,False,219.79.0.166,Laptop,False,10,30.16,Medium,7.28,False
LOG1004955,EMP1140,Operations,2024-05-17 16:50:51,2024-05-17,16,Friday,False,False,Customer_Data,Confidential,COPY,Office,15.28,31,False,199.157.96.15,Mobile,False,46,32.6,Medium,6.09,False
LOG1004956,EMP1135,Operations,2024-02-05 12:55:24,2024-02-05,12,Monday,False,False,Salary_Data,Highly Confidential,EDIT,Office,0.0,45,False,194.158.128.252,Mobile,False,38,30.39,Medium,2.27,False
LOG1004957,EMP1046,Engineering,2024-09-22 23:47:01,2024-09-22,23,Sunday,True,True,Merger_Document,Highly Confidential,DOWNLOAD,Unknown,80.41,2,False,69.32.51.9,Laptop,False,100,96.67,Critical,98.92,True
LOG1004958,EMP1110,Engineering,2024-12-10 11:03:24,2024-12-10,11,Tuesday,False,False,General_File,Public,VIEW,VPN,0.0,35,False,105.83.134.133,Desktop,True,10,30.98,Medium,9.52,False
LOG1004959,EMP1094,Engineering,2024-05-05 16:24:44,2024-05-05,16,Sunday,True,False,Source_Code,Internal,DOWNLOAD,Home,11.23,124,False,10.0.231.145,Desktop,False,56,32.43,Medium,14.17,False
LOG1004960,EMP1026,Engineering,2024-07-25 10:27:35,2024-07-25,10,Thursday,False,False,Source_Code,Internal,EDIT,Office,0.0,88,True,216.65.175.195,Desktop,False,28,31.31,Medium,8.99,False
LOG1004961,EMP1072,Engineering,2024-04-05 10:07:28,2024-04-05,10,Friday,False,False,HR_Database,Highly Confidential,VIEW,Office,0.0,29,False,182.218.63.53,Laptop,False,33,39.33,Medium,30.0,False
LOG1004962,EMP1063,Engineering,2024-10-31 14:57:39,2024-10-31,14,Thursday,False,False,Meeting_Notes,Internal,DOWNLOAD,VPN,9.17,11,False,142.222.44.40,Laptop,True,30,30.35,Medium,8.51,False
LOG1004963,EMP1141,HR,2024-01-28 16:12:21,2024-01-28,16,Sunday,True,False,Product_Roadmap,Confidential,VIEW,Home,0.0,60,False,121.110.79.153,Desktop,False,46,36.17,Medium,21.28,False
LOG1004964,EMP1072,Engineering,2024-04-03 09:58:03,2024-04-03,9,Wednesday,False,False,Customer_Data,Confidential,VIEW,Home,0.0,49,False,6.116.204.117,Mobile,False,31,39.33,Medium,30.0,False
LOG1004965,EMP1125,Engineering,2024-07-27 08:14:05,2024-07-27,8,Saturday,True,True,Merger_Document,Highly Confidential,VIEW,Office,0.0,90,False,36.169.41.205,Laptop,False,68,30.99,Medium,10.58,False
LOG1004966,EMP1013,HR,2024-10-16 20:00:14,2024-10-16,20,Wednesday,False,True,Product_Roadmap,Confidential,DELETE,Office,0.0,56,False,66.233.113.209,Mobile,False,65,28.82,Low,0.0,False
LOG1004967,EMP1086,Sales,2024-01-22 16:47:48,2024-01-22,16,Monday,False,False,Meeting_Notes,Internal,DOWNLOAD,Office,32.98,67,False,1.167.208.108,Laptop,False,33,40.18,Medium,21.25,False
LOG1004968,EMP1082,HR,2024-12-22 22:34:36,2024-12-22,22,Sunday,True,True,Financial_Report,Confidential,DOWNLOAD,Office,94.07,1,False,98.115.69.181,Mobile,False,85,46.95,Medium,35.0,True
LOG1004969,EMP1110,Engineering,2024-09-10 08:00:55,2024-09-10,8,Tuesday,False,True,IP_Document,Confidential,VIEW,VPN,0.0,13,False,111.93.125.154,Unknown,True,48,30.98,Medium,9.52,False
LOG1004970,EMP1075,Engineering,2024-06-26 03:52:03,2024-06-26,3,Wednesday,False,True,IP_Document,Confidential,DOWNLOAD,Foreign_IP,7.97,22,True,58.152.157.144,Laptop,False,100,97.55,Critical,100.0,True
LOG1004971,EMP1139,Engineering,2024-05-21 10:08:28,2024-05-21,10,Tuesday,False,False,Source_Code,Internal,VIEW,Home,0.0,43,False,105.119.90.24,Laptop,False,21,34.81,Medium,11.95,False
LOG1004972,EMP1142,HR,2024-10-21 05:18:02,2024-10-21,5,Monday,False,True,Executive_Email,Highly Confidential,SHARE,VPN,8.61,50,False,103.122.122.227,Laptop,True,75,47.2,Medium,35.06,True
LOG1004973,EMP1139,Engineering,2024-05-06 08:41:56,2024-05-06,8,Monday,False,True,Customer_Data,Confidential,VIEW,Office,0.0,29,False,159.221.189.186,Mobile,False,43,34.81,Medium,11.95,False
LOG1004974,EMP1138,Sales,2024-08-21 11:18:08,2024-08-21,11,Wednesday,False,False,Merger_Document,Highly Confidential,DOWNLOAD,Office,10.14,22,False,71.188.239.82,Laptop,False,53,36.25,Medium,13.75,False
LOG1004975,EMP1089,Legal,2024-05-05 19:42:07,2024-05-05,19,Sunday,True,True,Salary_Data,Highly Confidential,EDIT,Home,0.0,15,False,149.24.229.88,Mobile,False,81,32.58,Medium,7.33,False
LOG1004976,EMP1142,HR,2024-10-30 22:04:04,2024-10-30,22,Wednesday,False,True,Legal_Document,Confidential,VIEW,Home,0.0,1,False,220.132.173.81,Laptop,False,51,47.2,Medium,35.06,True
LOG1004977,EMP1033,Finance,2024-09-17 11:34:13,2024-09-17,11,Tuesday,False,False,Employee_Records,Highly Confidential,VIEW,Unknown,0.0,73,False,73.85.85.10,Laptop,False,55,29.85,Low,4.01,False
LOG1004978,EMP1091,IT,2024-09-29 07:45:47,2024-09-29,7,Sunday,True,True,Internal_Wiki,Internal,EDIT,VPN,0.0,63,False,208.159.26.39,Desktop,True,58,38.11,Medium,17.49,False
LOG1004979,EMP1138,Sales,2024-11-05 14:22:57,2024-11-05,14,Tuesday,False,False,Meeting_Notes,Internal,DOWNLOAD,Office,39.15,43,False,70.132.42.1,Unknown,False,33,36.25,Medium,13.75,False
LOG1004980,EMP1069,Sales,2024-07-20 10:28:45,2024-07-20,10,Saturday,True,False,Legal_Document,Confidential,DOWNLOAD,Home,56.75,48,False,180.70.9.52,Desktop,False,73,34.78,Medium,15.28,False
LOG1004981,EMP1020,Engineering,2024-06-13 12:49:35,2024-06-13,12,Thursday,False,False,Legal_Document,Confidential,VIEW,Home,0.0,74,False,63.234.200.5,Mobile,False,31,32.38,Medium,8.53,False
LOG1004982,EMP1119,Sales,2024-07-08 23:55:41,2024-07-08,23,Monday,False,True,Customer_Data,Confidential,VIEW,Office,0.0,1,False,193.6.17.199,Desktop,False,43,39.52,Medium,16.57,False
LOG1004983,EMP1085,Sales,2024-02-28 01:33:57,2024-02-28,1,Wednesday,False,True,Legal_Document,Confidential,DOWNLOAD,Office,7.68,11,False,180.151.115.235,Mobile,False,55,41.95,Medium,22.45,False
LOG1004984,EMP1024,Finance,2024-12-19 09:34:32,2024-12-19,9,Thursday,False,False,HR_Database,Highly Confidential,VIEW,Office,0.0,34,False,45.190.196.58,Laptop,False,33,31.98,Medium,11.53,False
LOG1004985,EMP1093,Operations,2024-11-24 22:03:22,2024-11-24,22,Sunday,True,True,Meeting_Notes,Internal,DELETE,Office,0.0,33,False,16.151.161.173,Laptop,False,70,48.28,Medium,34.13,True
LOG1004986,EMP1051,HR,2024-04-10 06:45:39,2024-04-10,6,Wednesday,False,True,Salary_Data,Highly Confidential,VIEW,Foreign_IP,0.0,1,False,102.26.222.206,Mobile,False,88,96.46,Critical,97.79,True
LOG1004987,EMP1079,Finance,2024-10-09 07:31:17,2024-10-09,7,Wednesday,False,True,HR_Database,Highly Confidential,DOWNLOAD,VPN,4.55,64,False,31.210.13.214,Laptop,True,70,34.38,Medium,11.75,False
LOG1004988,EMP1064,IT,2024-06-26 18:08:53,2024-06-26,18,Wednesday,False,True,Security_Config,Highly Confidential,EDIT,Home,0.0,43,False,28.0.81.135,Laptop,False,66,36.0,Medium,10.97,False
LOG1004989,EMP1020,Engineering,2024-06-02 09:14:19,2024-06-02,9,Sunday,True,False,IP_Document,Confidential,EDIT,Office,0.0,46,False,5.88.202.79,Laptop,False,43,32.38,Medium,8.53,False
LOG1004990,EMP1007,Finance,2024-10-20 11:35:13,2024-10-20,11,Sunday,True,False,HR_Database,Highly Confidential,EDIT,Office,0.0,55,False,37.170.234.39,Desktop,False,53,33.72,Medium,10.07,False
LOG1004991,EMP1035,Engineering,2024-01-04 15:23:46,2024-01-04,15,Thursday,False,False,Internal_Wiki,Internal,DOWNLOAD,Home,31.02,27,False,2.48.2.25,Laptop,False,41,32.67,Medium,16.19,False
LOG1004992,EMP1115,Sales,2024-06-18 09:02:15,2024-06-18,9,Tuesday,False,False,IP_Document,Confidential,VIEW,Home,0.0,110,False,73.136.111.184,Desktop,False,31,31.36,Medium,13.96,False
LOG1004993,EMP1072,Engineering,2024-11-09 18:28:41,2024-11-09,18,Saturday,True,True,General_File,Public,DOWNLOAD,Home,12.09,74,False,77.108.70.249,Mobile,False,68,39.33,Medium,30.0,False
LOG1004994,EMP1003,Legal,2024-11-15 13:07:01,2024-11-15,13,Friday,False,False,Employee_Records,Highly Confidential,VIEW,Home,0.0,85,True,152.223.101.163,Laptop,False,51,37.49,Medium,17.01,False
LOG1004995,EMP1123,Finance,2024-01-13 09:53:02,2024-01-13,9,Saturday,True,False,Legal_Document,Confidential,VIEW,Office,0.0,18,False,55.201.159.181,Laptop,False,38,33.5,Medium,16.16,False
LOG1004996,EMP1011,IT,2024-01-08 13:17:37,2024-01-08,13,Monday,False,False,Product_Roadmap,Confidential,VIEW,Office,0.0,1,False,79.62.20.69,Desktop,False,23,45.18,Medium,31.36,False
LOG1004997,EMP1135,Operations,2024-07-03 22:19:52,2024-07-03,22,Wednesday,False,True,HR_Database,Highly Confidential,DOWNLOAD,Home,1.23,59,False,38.174.177.185,Laptop,False,73,30.39,Medium,2.27,False
LOG1004998,EMP1034,Engineering,2024-04-21 21:54:39,2024-04-21,21,Sunday,True,True,Product_Roadmap,Confidential,DOWNLOAD,Office,13.68,55,False,96.195.218.171,Laptop,False,78,32.6,Medium,9.0,False
LOG1004999,EMP1043,Sales,2024-09-06 18:55:24,2024-09-06,18,Friday,False,True,Product_Roadmap,Confidential,PRINT,Office,0.0,79,False,99.84.182.114,Laptop,False,52,33.55,Medium,15.85,False
LOG1005000,EMP1095,Finance,2024-01-26 10:28:02,2024-01-26,10,Friday,False,False,Customer_Data,Confidential,DOWNLOAD,Office,4.61,35,False,204.50.92.73,Laptop,False,35,40.77,Medium,26.04,False
LOG1005001,EMP1006,HR,2024-04-10 12:11:42,2024-04-10,12,Wednesday,False,False,Product_Roadmap,Confidential,VIEW,VPN,0.0,1,False,39.156.58.226,Laptop,True,28,32.92,Medium,11.35,False
LOG1005002,EMP1094,Engineering,2024-01-23 09:34:03,2024-01-23,9,Tuesday,False,False,Salary_Data,Highly Confidential,VIEW,Office,0.0,26,False,221.117.102.109,Laptop,False,33,32.43,Medium,14.17,False
LOG1005003,EMP1042,Operations,2024-01-10 09:19:02,2024-01-10,9,Wednesday,False,False,Security_Config,Highly Confidential,DOWNLOAD,Office,28.79,63,False,38.151.9.232,Laptop,False,53,33.45,Medium,12.26,False
LOG1005004,EMP1001,Sales,2024-08-05 14:59:01,2024-08-05,14,Monday,False,False,Meeting_Notes,Internal,VIEW,Office,0.0,77,False,4.99.134.183,Laptop,False,13,36.23,Medium,14.14,False
LOG1005005,EMP1086,Sales,2024-04-15 14:38:48,2024-04-15,14,Monday,False,False,Meeting_Notes,Internal,VIEW,Office,0.0,19,False,115.190.127.181,Desktop,False,13,40.18,Medium,21.25,False
LOG1005006,EMP1012,Engineering,2024-09-13 14:21:59,2024-09-13,14,Friday,False,False,Internal_Wiki,Internal,DOWNLOAD,VPN,47.6,26,False,162.186.210.218,Laptop,True,38,34.55,Medium,13.26,False
LOG1005007,EMP1055,Operations,2024-11-15 14:51:48,2024-11-15,14,Friday,False,False,Merger_Document,Highly Confidential,DOWNLOAD,Home,4.88,21,False,66.177.88.102,Desktop,False,53,34.46,Medium,15.0,False
LOG1005008,EMP1067,Finance,2024-02-03 07:01:21,2024-02-03,7,Saturday,True,True,IP_Document,Confidential,VIEW,Office,0.0,1,False,92.175.46.206,Mobile,False,58,36.66,Medium,17.18,False
LOG1005009,EMP1122,IT,2024-07-09 12:53:39,2024-07-09,12,Tuesday,False,False,Product_Roadmap,Confidential,DELETE,Office,0.0,1,False,63.165.176.156,Laptop,False,45,52.83,High,43.56,True
LOG1005010,EMP1026,Engineering,2024-08-06 07:55:27,2024-08-06,7,Tuesday,False,True,General_File,Public,DOWNLOAD,Office,26.13,57,False,118.129.241.31,Laptop,False,45,31.31,Medium,8.99,False
LOG1005011,EMP1109,Sales,2024-07-09 09:47:48,2024-07-09,9,Tuesday,False,False,Financial_Report,Confidential,PRINT,VPN,0.0,51,False,165.192.192.222,Laptop,True,37,35.21,Medium,12.79,False
LOG1005012,EMP1146,Legal,2024-06-19 20:51:06,2024-06-19,20,Wednesday,False,True,Security_Config,Highly Confidential,DOWNLOAD,Office,9.82,1,False,197.53.249.56,Desktop,False,65,33.57,Medium,10.88,False
LOG1005013,EMP1094,Engineering,2024-07-13 09:46:59,2024-07-13,9,Saturday,True,False,Salary_Data,Highly Confidential,EDIT,Office,0.0,70,True,137.237.69.135,Desktop,False,63,32.43,Medium,14.17,False
LOG1005014,EMP1072,Engineering,2024-02-17 15:18:54,2024-02-17,15,Saturday,True,False,Security_Config,Highly Confidential,SHARE,Office,12.45,1,False,19.52.214.49,Desktop,False,73,39.33,Medium,30.0,False
LOG1005015,EMP1075,Engineering,2024-08-28 22:46:36,2024-08-28,22,Wednesday,False,True,Security_Config,Highly Confidential,COPY,Foreign_IP,146.54,1,True,20.94.64.208,Laptop,False,100,97.55,Critical,100.0,True
LOG1005016,EMP1050,IT,2024-10-08 11:16:10,2024-10-08,11,Tuesday,False,False,Product_Roadmap,Confidential,VIEW,Proxy,0.0,57,True,209.176.3.144,Laptop,False,61,39.6,Medium,32.57,True
LOG1005017,EMP1046,Engineering,2024-01-05 20:47:59,2024-01-05,20,Friday,False,True,Merger_Document,Highly Confidential,COPY,Proxy,27.21,1,False,21.247.153.142,Desktop,False,100,96.67,Critical,98.92,True
LOG1005018,EMP1125,Engineering,2024-12-20 16:58:00,2024-12-20,16,Friday,False,False,Legal_Document,Confidential,EDIT,Office,0.0,49,False,24.40.254.139,Desktop,False,28,30.99,Medium,10.58,False
LOG1005019,EMP1131,Legal,2024-03-19 14:51:43,2024-03-19,14,Tuesday,False,False,Legal_Document,Confidential,DOWNLOAD,Office,1.79,100,False,98.152.72.159,Desktop,False,35,31.72,Medium,8.17,False
LOG1005020,EMP1002,Finance,2024-10-30 13:15:49,2024-10-30,13,Wednesday,False,False,Security_Config,Highly Confidential,EDIT,Office,0.0,34,False,213.228.92.216,Mobile,False,38,31.39,Medium,11.15,False
LOG1005021,EMP1128,Legal,2024-12-10 12:18:21,2024-12-10,12,Tuesday,False,False,Merger_Document,Highly Confidential,DOWNLOAD,VPN,10.04,15,False,179.109.104.168,Desktop,True,58,37.44,Medium,20.63,False
LOG1005022,EMP1062,Operations,2024-06-10 10:39:17,2024-06-10,10,Monday,False,False,Executive_Email,Highly Confidential,DOWNLOAD,Office,6.26,8,False,120.52.222.40,Desktop,False,45,33.66,Medium,8.89,False
LOG1005023,EMP1136,IT,2024-01-19 15:16:50,2024-01-19,15,Friday,False,False,Salary_Data,Highly Confidential,DELETE,VPN,0.0,20,False,211.4.7.194,Laptop,True,60,32.26,Medium,14.93,False
LOG1005024,EMP1067,Finance,2024-06-10 10:51:49,2024-06-10,10,Monday,False,False,Merger_Document,Highly Confidential,VIEW,Home,0.0,94,False,80.157.142.152,Laptop,False,41,36.66,Medium,17.18,False
LOG1005025,EMP1051,HR,2024-05-19 00:07:19,2024-05-19,0,Sunday,True,True,IP_Document,Confidential,COPY,Home,84.04,1,False,78.71.111.211,Laptop,False,96,96.46,Critical,97.79,True
LOG1005026,EMP1037,Engineering,2024-05-17 15:20:53,2024-05-17,15,Friday,False,False,Legal_Document,Confidential,EDIT,Office,0.0,24,False,42.230.42.147,Mobile,False,28,40.95,Medium,22.43,False
LOG1005027,EMP1092,Operations,2024-07-30 09:54:11,2024-07-30,9,Tuesday,False,False,Employee_Records,Highly Confidential,VIEW,Home,0.0,1,False,68.26.77.108,Desktop,False,41,30.16,Medium,7.28,False
LOG1005028,EMP1089,Legal,2024-10-03 13:29:01,2024-10-03,13,Thursday,False,False,Employee_Records,Highly Confidential,VIEW,Unknown,0.0,32,False,173.216.213.164,Laptop,False,55,32.58,Medium,7.33,False
LOG1005029,EMP1051,HR,2024-04-16 00:29:02,2024-04-16,0,Tuesday,False,True,Salary_Data,Highly Confidential,DOWNLOAD,Home,337.8,14,False,211.123.213.230,Laptop,False,98,96.46,Critical,97.79,True
LOG1005030,EMP1046,Engineering,2024-05-18 20:40:54,2024-05-18,20,Saturday,True,True,Employee_Records,Highly Confidential,DOWNLOAD,Foreign_IP,81.33,13,True,34.220.107.199,Laptop,False,100,96.67,Critical,98.92,True
LOG1005031,EMP1127,Sales,2024-09-17 09:26:03,2024-09-17,9,Tuesday,False,False,Merger_Document,Highly Confidential,DOWNLOAD,Office,55.88,38,True,16.67.175.185,Desktop,False,70,38.23,Medium,24.94,False
LOG1005032,EMP1018,Sales,2024-03-03 00:17:57,2024-03-03,0,Sunday,True,True,Merger_Document,Highly Confidential,DOWNLOAD,Office,16.03,1,False,146.74.217.112,Laptop,False,88,44.42,Medium,28.02,False
LOG1005033,EMP1144,Sales,2024-10-30 12:04:28,2024-10-30,12,Wednesday,False,False,Source_Code,Internal,DOWNLOAD,Home,5.97,29,False,195.233.44.169,Desktop,False,33,32.49,Medium,11.67,False
LOG1005034,EMP1113,Finance,2024-02-04 11:50:17,2024-02-04,11,Sunday,True,False,Legal_Document,Confidential,VIEW,VPN,0.0,102,False,171.249.182.139,Mobile,True,43,33.7,Medium,15.09,False
LOG1005035,EMP1075,Engineering,2024-01-10 20:08:14,2024-01-10,20,Wednesday,False,True,Salary_Data,Highly Confidential,DOWNLOAD,Foreign_IP,99.52,28,True,157.110.184.196,Laptop,False,100,97.55,Critical,100.0,True
LOG1005036,EMP1072,Engineering,2024-09-15 15:09:55,2024-09-15,15,Sunday,True,False,Merger_Document,Highly Confidential,DOWNLOAD,Office,21.34,48,False,159.25.5.49,Unknown,False,68,39.33,Medium,30.0,False
LOG1005037,EMP1116,Engineering,2024-10-21 15:14:07,2024-10-21,15,Monday,False,False,Salary_Data,Highly Confidential,VIEW,VPN,0.0,30,False,150.31.80.147,Desktop,True,38,29.23,Low,7.28,False
LOG1005038,EMP1065,Engineering,2024-08-20 13:02:11,2024-08-20,13,Tuesday,False,False,Salary_Data,Highly Confidential,VIEW,Office,0.0,56,False,96.222.129.115,Laptop,False,33,36.4,Medium,21.71,False
LOG1005039,EMP1008,HR,2024-07-30 07:32:55,2024-07-30,7,Tuesday,False,True,Employee_Records,Highly Confidential,VIEW,Proxy,0.0,49,False,78.159.240.160,Mobile,False,81,31.05,Medium,5.94,False
LOG1005040,EMP1104,Finance,2024-07-04 14:37:20,2024-07-04,14,Thursday,False,False,Financial_Report,Confidential,PRINT,Office,0.0,48,False,76.216.73.96,Laptop,False,32,39.75,Medium,21.31,False
LOG1005041,EMP1031,Sales,2024-03-18 15:35:45,2024-03-18,15,Monday,False,False,Customer_Data,Confidential,VIEW,Unknown,0.0,40,True,193.106.236.75,Desktop,False,55,34.02,Medium,11.41,False
LOG1005042,EMP1087,IT,2024-07-26 13:03:45,2024-07-26,13,Friday,False,False,Legal_Document,Confidential,DOWNLOAD,VPN,74.0,79,False,134.124.13.7,Laptop,True,55,35.16,Medium,8.54,False
LOG1005043,EMP1004,Operations,2024-12-17 08:01:43,2024-12-17,8,Tuesday,False,True,Internal_Wiki,Internal,EDIT,Office,0.0,64,False,148.35.187.168,Laptop,False,38,33.45,Medium,11.15,False
LOG1005044,EMP1052,Sales,2024-12-13 16:54:54,2024-12-13,16,Friday,False,False,Executive_Email,Highly Confidential,PRINT,Unknown,0.0,61,False,115.201.225.175,Desktop,False,64,34.78,Medium,7.29,False
LOG1005045,EMP1142,HR,2024-12-29 00:34:45,2024-12-29,0,Sunday,True,True,Financial_Report,Confidential,PRINT,Home,0.0,43,False,77.222.215.73,Laptop,False,75,47.2,Medium,35.06,True
LOG1005046,EMP1126,Operations,2024-10-14 12:38:15,2024-10-14,12,Monday,False,False,Executive_Email,Highly Confidential,COPY,Office,2.31,1,False,111.88.174.244,Desktop,False,48,35.09,Medium,9.22,False
LOG1005047,EMP1096,Engineering,2024-12-23 00:32:28,2024-12-23,0,Monday,False,True,HR_Database,Highly Confidential,VIEW,Office,0.0,17,False,39.152.27.124,Laptop,False,53,32.16,Medium,12.57,False
LOG1005048,EMP1052,Sales,2024-03-01 11:32:04,2024-03-01,11,Friday,False,False,Customer_Data,Confidential,DELETE,Office,0.0,55,False,215.245.234.44,Desktop,False,45,34.78,Medium,7.29,False
LOG1005049,EMP1039,Engineering,2024-06-21 12:13:20,2024-06-21,12,Friday,False,False,Merger_Document,Highly Confidential,COPY,Office,9.28,1,False,214.107.223.174,Laptop,False,48,42.16,Medium,26.68,False
LOG1005050,EMP1144,Sales,2024-02-07 14:52:43,2024-02-07,14,Wednesday,False,False,Product_Roadmap,Confidential,EDIT,Office,0.0,1,False,2.32.250.98,Mobile,False,28,32.49,Medium,11.67,False
LOG1005051,EMP1054,Sales,2024-11-11 09:04:41,2024-11-11,9,Monday,False,False,Product_Roadmap,Confidential,PRINT,Office,0.0,69,False,103.121.48.146,Desktop,False,32,41.52,Medium,29.68,False
LOG1005052,EMP1137,IT,2024-01-13 19:56:18,2024-01-13,19,Saturday,True,True,Source_Code,Internal,EDIT,Office,0.0,35,True,163.24.122.60,Desktop,False,63,45.14,Medium,30.59,False
LOG1005053,EMP1038,Sales,2024-12-03 05:01:20,2024-12-03,5,Tuesday,False,True,Merger_Document,Highly Confidential,VIEW,Office,0.0,14,False,74.138.194.107,Mobile,False,53,42.9,Medium,28.51,False
LOG1005054,EMP1075,Engineering,2024-01-09 05:21:26,2024-01-09,5,Tuesday,False,True,Customer_Data,Confidential,COPY,Unknown,227.68,1,False,73.31.90.18,Desktop,False,100,97.55,Critical,100.0,True
